"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"TMEM209",934.089612494925,0.113320966818931,0.14619507275593,0.775135335840752,0.438259693462306,0.999812940284987,8.12466012363579e-05
"NT5C2",4340.16758041836,-0.113261174610531,0.205192013037477,-0.551976526444254,0.580964435865209,0.999812940284987,8.12466012363579e-05
"PIK3R6",252.500573484509,0.113236585823648,0.579602033702239,0.195369545376408,0.845103656467999,0.999812940284987,8.12466012363579e-05
"PPP2R5C",5653.69738146618,-0.113200623248955,0.251512146234082,-0.450080145010568,0.652652652743541,0.999812940284987,8.12466012363579e-05
"SLC6A8",194.821960907119,0.11311519919598,0.582341790687074,0.194241940051256,0.845986444784297,0.999812940284987,8.12466012363579e-05
"RPS20",25598.5584031094,0.113021922969481,0.168930395460603,0.6690443283538,0.503467201271673,0.999812940284987,8.12466012363579e-05
"SH3YL1",3758.10272262768,-0.113013500201813,0.749929763395202,-0.150698779696595,0.880213335902267,0.999812940284987,8.12466012363579e-05
"LNX2",1815.91208108938,-0.112998561136625,0.59568959713748,-0.189693695642205,0.849549161263988,0.999812940284987,8.12466012363579e-05
"TMBIM4",2833.77161126488,-0.112992340935398,0.423883196058819,-0.266564803667563,0.789804257903064,0.999812940284987,8.12466012363579e-05
"MYNN",1366.71824732605,-0.11292143925512,0.166994467768536,-0.676198683489533,0.498914508319143,0.999812940284987,8.12466012363579e-05
"MTRF1",241.158964172223,0.112917662847463,0.161024427519977,0.701245547564235,0.483149789395419,0.999812940284987,8.12466012363579e-05
"PXMP4",1139.27793194032,0.112896011923245,0.330453025366986,0.341640122065361,0.732621738983295,0.999812940284987,8.12466012363579e-05
"LANCL2",2137.11049416568,-0.112873055165207,0.18136717969093,-0.622345538799,0.533714683138393,0.999812940284987,8.12466012363579e-05
"BRD7",3137.0907319843,-0.112857043217404,0.159702556207453,-0.70667023682954,0.479771429710606,0.999812940284987,8.12466012363579e-05
"MCM3AP",2793.96417383822,-0.112843949935888,0.187323816494442,-0.602400442440465,0.546907615572843,0.999812940284987,8.12466012363579e-05
"UBE3D",281.216860680367,0.112840637120212,0.113177144881411,0.997026716290185,0.31875154220856,0.999812940284987,8.12466012363579e-05
"ATL2",3929.3101761015,-0.112815703324459,0.408432645853475,-0.276216175346892,0.782382034210527,0.999812940284987,8.12466012363579e-05
"PLCXD1",129.883956717983,0.112788224075563,0.440494207261861,0.256049278778628,0.797912786295512,0.999812940284987,8.12466012363579e-05
"GMEB1",1259.84137709179,-0.112761432144588,0.259997438781339,-0.433702088271039,0.66450478998052,0.999812940284987,8.12466012363579e-05
"DBH",28.6676239856104,0.112748946955895,1.07165224572148,0.105210386490617,0.916208869238272,0.999812940284987,8.12466012363579e-05
"RNF169",728.709089116989,-0.112735366756741,0.274600030999037,-0.410543896687093,0.681407009384931,0.999812940284987,8.12466012363579e-05
"PGBD1",21.2573828928802,0.112726903715377,0.252712881658632,0.446067105782325,0.655548772976873,0.999812940284987,8.12466012363579e-05
"ANKIB1",1520.83495276558,-0.112675969791207,0.156592517098344,-0.719548876786004,0.471802798363136,0.999812940284987,8.12466012363579e-05
"TDRD3",1011.09748433721,-0.112670718130081,0.171807835662288,-0.655794991513375,0.511956039415493,0.999812940284987,8.12466012363579e-05
"HDDC2",473.589113498912,-0.112649401521913,0.172016161010439,-0.654876849129758,0.512547046806733,0.999812940284987,8.12466012363579e-05
"H3F3A",6886.52506974356,-0.112610873293155,0.207619677922167,-0.542390174284786,0.587549747059881,0.999812940284987,8.12466012363579e-05
