"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"PSCA",635.912670678732,3.97765184179935,1.00098908397935,3.97372149752775,7.07582947072802e-05,0.016406071951307,1.78499538811681
"CD163",903.901932858725,-2.82445745132002,0.712603348749103,-3.96357588871572,7.38353773213801e-05,0.0169055325799465,1.77197114297638
"SLC46A1",9155.64711041019,-2.75668071149335,0.698035855228937,-3.94919643574646,7.84139840345951e-05,0.0177322092044652,1.75123715353958
"CCL5",766.616451285608,-2.40271420911423,0.609002683829524,-3.94532614208777,7.96914361638356e-05,0.0178013175147924,1.74954785340857
"LOC103347741",38.115896755224,-3.43533326984197,0.873409486172136,-3.93324474285011,8.38068291719668e-05,0.0184950565053363,1.73294433750791
"PNLIP",596.313219385458,-4.78838069434444,1.22037524005381,-3.92369538252294,8.72009827601965e-05,0.0190150047764109,1.72090356116123
"PTX3",83.9759842548968,-2.35881376670686,0.603210237125814,-3.91043391097966,9.21304664762642e-05,0.0198535735817145,1.70216131020392
"CHI3L1",461.254857004745,-2.37240753182097,0.607884279596463,-3.90272887694326,9.51142257179062e-05,0.0202582240985452,1.69339862896621
"ELN",904.578197370036,2.11522347858518,0.542603831996685,3.89828334017019,9.68770236833931e-05,0.0203965108368817,1.69044411952959
"LOC100341936",771.079611403225,-4.9602631433093,1.27552550081185,-3.88879966739369,0.000100741228545103,0.0207334503737151,1.68332841842843
"BOLL",8.91258959837351,1.49040365114502,0.383737395751061,3.88391558301989,0.000102787607730725,0.0209195623422631,1.67944740557572
"LOC100339830",73.8686568862134,-5.78933555362459,1.49695417106237,-3.8674100153086,0.000109997397329615,0.022140904691061,1.65480463755357
"TMEM253",116.370477096273,-3.19963037369403,0.832106091157606,-3.84521926674372,0.000120444687962979,0.023980275537151,1.62014583109635
"LOC100346448",4397.87102543079,-1.94336470195108,0.506856068112652,-3.83415494893345,0.000125996702279277,0.0248159311360164,1.60526942469204
"CCR5",143.518829284083,-1.88251413400505,0.49143910945784,-3.8306152232814,0.000127823258911396,0.0249078578029791,1.60366362229694
"FAT4",599.831923110021,1.40264967657912,0.367034298516599,3.82157657267467,0.000132601226844018,0.0255669123379146,1.59232171763556
"VSIG4",2861.66562713402,-2.52592483747081,0.663611766239972,-3.80632919121177,0.000141044623109584,0.0269116079322735,1.57006035295154
"CLEC5A",121.094432041814,-1.86787500448717,0.494591431290408,-3.77660203213349,0.000158982449273593,0.0297151175851469,1.52702254686364
"CILP",95.3463050433686,2.11349261880964,0.566242150005595,3.73248903987236,0.000189596948997701,0.0347284731479089,1.4593143102111
"ACOD1",822.922287416369,-2.65990149318859,0.713739292864565,-3.72671298859444,0.000193993147932657,0.0349566862643014,1.45646974323838
"LOC100354804",64.1727878166762,-1.94421461199571,0.521818021419761,-3.72584796267843,0.000194659714961989,0.0349566862643014,1.45646974323838
"LOC103345547",35.7514850764352,1.35139234523303,0.363530546378861,3.71741070645725,0.000201275091738498,0.0357937461686803,1.44619284602895
"LOC100352904",199.466146734662,3.25705457689018,0.882524699370461,3.6906101089449,0.000223716822149458,0.0382973928159964,1.41683079063103
"LOC100357329",48.8263987870622,-1.73884490767403,0.4710296507997,-3.69158269489378,0.000222862911510002,0.0382973928159964,1.41683079063103
"PLIN2",3604.49662702071,-1.51730152530195,0.410908970930749,-3.69254903796602,0.000222017512975028,0.0382973928159964,1.41683079063103
"LEPR",291.743527775023,-1.3490239038512,0.365053455902956,-3.69541469074551,0.000219528183426637,0.0382973928159964,1.41683079063103
"LOC100008687",7.67094177612693,2.71390580452427,0.737276979075997,3.68098541192146,0.000232334299038941,0.0394043273657063,1.40445608152852
"LOC103345165",30.3989755813398,-3.17889025348471,0.864668150743011,-3.67642806174032,0.000236522513492486,0.0397466319233199,1.40069966698462
"LOC103351327",111.142847249658,1.20100219429705,0.327204441941706,3.67049477436807,0.000242081419238657,0.0403109577835863,1.39457688293887
"RGS7BP",69.2345926572315,2.51457960228203,0.68555467982687,3.66794899995003,0.000244503937388636,0.0403475551454743,1.39418277615872
"LOC108178464",40.4846850562653,1.29108085505211,0.353179310965213,3.65559593942148,0.000256585225999886,0.0419631391485707,1.37713203087152
"C1QTNF2",130.103019655884,1.21275065757614,0.332937195347778,3.64258086666867,0.000269918142348403,0.043753014277838,1.3589920217471
