"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PAK3",287.731330291377,-1.41053241488393,0.428417444712895,-3.29242525553367,0.000993272961115132,0.0406270233986548
"LOC100353812",137.037621872377,-1.51049813013723,0.463736281158253,-3.25723518195412,0.00112503178582124,0.0438704104667908
"LOC103352098",70.6664140158625,3.56451113134615,0.807758592597634,4.41284210903062,1.02022401083898e-05,0.00525423377535945
"LOC103352122",69.6852427395132,2.93670299369402,0.903916330008708,3.24886595827484,0.00115866062527988,0.0444452118068519
"LOC103344989",38.1883671499955,-1.67014109282538,0.516745268935204,-3.23203944617982,0.00122910087910644,0.0456646756681833
"LOC100358731",3837.85464585008,3.15497807620886,0.906828634926399,3.47913371357635,0.00050303752208363,0.0304085171984048
"RSAD2",2163.50208011884,5.77202597080302,1.41930140219567,4.06680777026898,4.76615264423712e-05,0.0123689878622512
"CRYBB1",23.6691512452988,4.05602790777851,1.22464932425648,3.31199130023695,0.000926344265766736,0.0397245979724243
"SDC4",2446.16773277881,3.2801576776893,0.949018097049256,3.45636999746176,0.000547503233459322,0.0317273100026809
"UBE2C",1388.63006474532,1.00606840057035,0.314767371633487,3.19622836175603,0.00139236863285048,0.0479586559763512
"LOC108178942",137.705991646478,-1.34617203078712,0.336555117113609,-3.99985607805424,6.33810169696059e-05,0.0138262473540074
"ZNF354C",126.497655889515,-1.19721737895417,0.321217555434759,-3.72712312480484,0.000193677857494151,0.0218578750524399
"CNGA2",67.7644004775747,-1.04406460909208,0.310415290222085,-3.36344452731408,0.000769763046424633,0.0370174868203948
"CEMIP",76.5262894710834,4.52948853358089,1.24880613262066,3.62705500498754,0.000286672242141139,0.0241304129187111
"SRP19",2438.42330075426,1.05310811552558,0.305674713570669,3.44519212343062,0.000570653633020654,0.0320502928515928
"LOC103345141",70.4942527673559,4.36740296490366,1.31379013846901,3.32427747554346,0.000886479469023659,0.0391298796708039
"LOC103345230",20.7949231044748,-1.75665168443251,0.48032488807789,-3.65721562224703,0.000254969888352016,0.0230432227850023
"ANGPTL4",2447.39671139277,3.24966837390946,1.0145809192105,3.20296618276459,0.00136019952438928,0.0476133098630404
"LOC103345358",17.2327911877448,-1.73482038326874,0.471440644868575,-3.67982778352164,0.00023339151784693,0.0226690383541593
"LOC100356242",7109.9215516064,7.05323768577027,1.65510901720361,4.26149432602757,2.03064510683818e-05,0.00779740667131126
"LOC100353317",342.310584668811,-1.35883114494859,0.40468780313649,-3.35772695499373,0.000785861995276543,0.0374588678010366
"CYP2B4",21.4243186593635,-4.33218484560015,0.938655040708371,-4.61531090519771,3.92507277872636e-06,0.00325960425201685
"CYP2A11_1",59.681693761649,-2.49564164046121,0.639459326305601,-3.90273710586017,9.51109909540512e-05,0.0160319489212437
"RRM2",3249.66304712761,1.35804741225926,0.393831258910843,3.44829766945112,0.000564131948792034,0.0319222334331492
"CIDEC",78.464858094215,-3.4388808712223,0.746688445271254,-4.60550969149259,4.11456821607229e-06,0.00325960425201685
"USP18",1050.59064908044,4.40700105380067,1.14175080911547,3.85986243111564,0.000113450876194148,0.0165303461389163
"LOC100350608",25.7079969851739,1.24802521602227,0.392777518281004,3.17743546393456,0.00148583754184158,0.0496996148439987
"LOC100349621",111.397037968069,-1.25881895962352,0.326490843680977,-3.8556026424237,0.000115444878475822,0.0165303461389163
"LOC103345855",599.915911082885,-1.08625620152081,0.20123982785662,-5.39781917471501,6.74558015881204e-08,0.000338448241834796
"SRRM5",34.7221239481206,-1.28914957329377,0.405359084693831,-3.18026565080556,0.00147140097612773,0.0495470413706366
"LOC103345926",962.225186792856,4.0172274064832,1.23585516638934,3.25056488473475,0.00115175983130936,0.0444218823698654
"LOC100345552",104.981694724417,-1.07569359453754,0.337045050053582,-3.19154247886604,0.00141515300009099,0.0483013218987973
