"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC103347741",106.207031037037,-4.3698266901158,1.44640306288767,-3.02116802863488,0.00251801584338716,0.0385433749097629
"TMEM150A",936.296923500685,-2.01741138662747,0.677365116794686,-2.97832193688084,0.00289831380557758,0.042451313260131
"LOC103347640",18.9900360388344,-2.570797293532,0.78247100048661,-3.28548571376224,0.00101806705016886,0.0210615850911838
"LOC100355021",1468.58993647049,-7.20876635122161,1.62138634981105,-4.44605096870447,8.74632052068528e-06,0.00103642847235863
"EVA1A",147.77598037283,1.25198377782147,0.354678589340248,3.52991078528403,0.000415699817538483,0.0120340754793399
"TACR1",94.7639432873799,-1.02453205802957,0.277038272367114,-3.69816072442123,0.000217167371021256,0.00793425451134447
"ACTG2",58709.5931533819,3.81511545668117,0.797706081606049,4.78260796131837,1.73035397008174e-06,0.000366340654808735
"DYSF",825.041647711908,1.78169425552096,0.546344767236543,3.26111708643778,0.00110974205659448,0.0222782739598978
"ANTXR1",2174.8234195896,1.22804408426314,0.408248774266337,3.00807782330775,0.00262905803610055,0.0397263787778818
"LOC100340733",126761.784186511,11.4811425790637,1.50768395153029,7.61508575282667,2.63516458525767e-14,4.29584530688706e-10
"GKN2",90631.2736245945,10.4639304655952,1.45349778756581,7.19913752543048,6.05946116224162e-13,4.93906679334314e-09
"MEIS1",895.679436207821,2.39784436875462,0.701356282354633,3.41886774109222,0.000628822832096928,0.0156316277659839
"PELI1",944.856722447165,1.00046002282032,0.288520013270024,3.46755849440503,0.000525209420477611,0.0139673148003687
"EHBP1",2355.51373776823,1.83357342360415,0.593885648190456,3.08741830887978,0.00201903257241615,0.0331097818571663
"CCDC88A",576.699731922847,1.70606957178628,0.513699776679924,3.32114135383262,0.000896501201938261,0.0192806894379915
"RHOQ",179.595339301595,2.26056493512139,0.637463101029986,3.54618946801605,0.000390845084727591,0.0114821633480583
"SIX2",303.486245201061,7.96792780518084,1.57461431316981,5.06024093553478,4.18727027842982e-07,0.000142210166831173
"PLEKHH2",118.605341966758,1.63337436902203,0.561315824386152,2.90990258613904,0.00361541423444874,0.0491154023749861
"PKDCC",1622.49500816429,1.71372120168891,0.554093319626117,3.09283859051986,0.00198251932086962,0.0326784933961745
"SLC8A1",529.176996502074,2.39755054527659,0.651698906228623,3.67892369062149,0.000234220330026507,0.00828255926267271
"TMEM178A",100.754526316061,2.90179471140645,0.738640092552067,3.92856377641307,8.54546893157793e-05,0.00431294843723169
"LOC100358590",302.397883855073,2.28381124312771,0.605118446400353,3.77415571565093,0.000160550460100945,0.00641493529550392
"CDC42EP3",607.844829907036,2.32705579920413,0.614715814009758,3.78557985034559,0.000153350581617322,0.00626546662036485
"LTBP1",1251.49511749903,1.75380901272719,0.474400029366141,3.69689903913055,0.000218249087934199,0.00794173355246274
"EHD3",552.107815967826,2.45113818444741,0.653140591813171,3.7528492566093,0.000174835998055002,0.00677001529760721
"LBH",280.364582211416,2.21140906244157,0.479146615362042,4.61530769818886,3.92513339224277e-06,0.000615264659234054
"CLIP4",68.6547810048068,3.42125731623091,0.855955565234603,3.99700341371482,6.41493762864704e-05,0.00370543352931254
"SLC30A3",7.04624842489992,2.96318416837149,0.887962325548759,3.33706068727662,0.000846694582287546,0.0186950542869068
"TRIB2",344.113049554283,1.16226927245596,0.318304416357272,3.65143935405346,0.000260774682995756,0.00883814736423454
"FAM49A",448.168762106794,1.33976755325802,0.446613881137527,2.99983410691496,0.00270126685522542,0.0404371462570108
"WDR35",327.842037635951,1.17104702117144,0.328897869755296,3.56051871677586,0.000370122926919818,0.0112037070763192
"KLHL29",166.481732541063,2.75121413804605,0.699631285088883,3.93237723452651,8.41099369211953e-05,0.00430226584318936
"DNAJC27",456.948814294477,1.55087331619119,0.517766810666116,2.9953123379924,0.00274163945733211,0.0407422118809736
"GDF9",84.8329692440084,-1.24858077591168,0.343123703822682,-3.6388648233901,0.000273842485658562,0.00908854443082763
"TGFBI",3315.57602632239,1.22347788387959,0.408399906396828,2.99578394783171,0.00273740308883758,0.0407422118809736
"SPOCK1",993.582935488017,4.76523983637402,1.08017427653609,4.41154722889277,1.02634560555648e-05,0.0011619087542904
"WNT8A",38.8808142639201,2.98444482862812,0.857048992046928,3.48223363695958,0.000497249640502025,0.0135328274448481
"DNAJC18",292.945963825544,1.43813697139947,0.462886804526292,3.10688694803305,0.00189068688097271,0.0316122846498636
"LOC103347896",7.72244501065043,2.38658898625537,0.7892864776132,3.0237297279847,0.00249679384323686,0.0383264908026811
"LOC103347895",14.0926510411628,1.68718138949791,0.491755435554653,3.43093592365671,0.000601502663473427,0.0152262366769314
"LOC100349989",15.8456022898338,1.92946812181841,0.615436691989411,3.13512039001343,0.00171783597346535,0.0300151790347612
"LOC100350982",7.5419386348607,3.19150771652136,0.944395054913256,3.37942019064733,0.000726388941169833,0.0171368922126637
"LOC103345018",12.7863330700045,1.96799495430421,0.629679750485779,3.12539025240364,0.00177569314914387,0.0304388535408447
"FGF1",267.738171718053,2.53338456422699,0.66956781122038,3.78361163988685,0.000154568944835101,0.00628374797681249
"DPYSL3",4623.62949918822,2.61064448177514,0.641077388769432,4.07227665100832,4.65558355364031e-05,0.00301171917029541
"SPINK1",1618.15137550985,-4.72910040271327,1.11190731141355,-4.25314264432817,2.10791206837519e-05,0.00184703730536027
"SH3TC2",39.0061367638038,1.53929968586423,0.334104242755643,4.6072437547285,4.08041571480643e-06,0.000621672308250229
"IL17B",138.537064574646,3.68629583991819,0.897016215322305,4.10950858741576,3.96501970790154e-05,0.00273888776602589
"LOC108176480",2227.09018633465,3.58557767272495,0.840258646665993,4.26723091390006,1.97914272866607e-05,0.00177274641553376
"ANXA6",2503.79636385977,1.4956472386328,0.434268069090769,3.44406449630121,0.000573038987983942,0.0148516400351577
"CCDC69",1529.06829961749,1.63653900693827,0.465952443794069,3.51224471238431,0.000444338659139643,0.0126042272905925
"SPARC",22362.8116386344,1.38488065344927,0.380174968356576,3.64274549541187,0.000269745510840186,0.00904262727918276
"GRIA1",293.520047629348,3.14378450193874,0.785911512957377,4.00017616500961,6.32953478697751e-05,0.00368514557490384
"SGCD",329.293672220493,3.01283894192185,0.761046097050762,3.9588126837485,7.53232814159754e-05,0.00398776766884202
"NIPAL4",187.408219635689,2.70279586586502,0.722743123822687,3.73963553132068,0.000184287264960796,0.00701927802194133
"ADAM19",1443.39056311275,1.04952876352427,0.296127064859445,3.54418385912286,0.000393830501404871,0.0115217254130249
"C1QTNF2",178.677868626475,3.04560780410996,0.701829157897097,4.33952874405442,1.42788589994683e-05,0.00143621281024867
"TENM2",12.9267856868762,1.82372720845192,0.601590357657352,3.03151003874743,0.00243333828910193,0.0377793150370855
"KCNMB1",557.815890653831,2.47495073842068,0.68813548973461,3.59660383070082,0.000322398928775049,0.0101821779087479
"KCNIP1",324.107034166528,2.89116271199358,0.724000544986455,3.99331565703126,6.51557373082912e-05,0.0037138770265726
"NEURL1B",358.9000269527,1.68489410725947,0.484822723079876,3.47527875045964,0.000510322763975146,0.0137488707856595
"DBN1",251.755035205406,2.09387509813053,0.66704928155231,3.13901109863699,0.00169519027168316,0.0296959974271214
"PDLIM7",2887.6698799506,2.94015731479343,0.70516043687672,4.16948705718078,3.05285951434827e-05,0.00238123042119165
"PLAG1",130.389940272401,1.64184539717984,0.517161518330706,3.17472460534068,0.00149978768715179,0.0271360031919517
"LOC103348029",13.0558027605517,6.05179555628114,1.61793676876991,3.7404400920329,0.000183698327918015,0.00701323218201283
"LOC100008743",485.186409547243,1.92876690371237,0.591945388482837,3.25835278260351,0.00112061002620023,0.0222782739598978
"LOC108176505",3759.72584772201,1.49890270153379,0.507693839582087,2.95237520070685,0.0031533950965248,0.0447793091145882
"C3H8orf46",27.711962062802,2.80352300018327,0.897680302887745,3.12307509830017,0.00178972075494086,0.0304999058165378
"MYBL1",140.324123319211,3.30596176038356,0.808106186026909,4.09099919979263,4.29518613781108e-05,0.00284634652108115
"SULF1",342.027076282654,3.58878366481513,0.877577365234143,4.08942140828533,4.32450560390781e-05,0.00285417369857915
"SLCO5A1",54.9568289227244,5.20223681190289,1.43781019911331,3.61816658075667,0.000296697414214174,0.00965421406490912
"SBSPON",215.755859881615,1.82426227890656,0.622041186829003,2.9327033603774,0.00336024778461145,0.046899622760904
"JPH1",138.936673547786,3.200265948793,0.756266484843447,4.23166438409007,2.31968365938745e-05,0.0019472799120679
"ZFHX4",125.40980869142,2.75375071565906,0.781842862105998,3.52212810160019,0.000428097225893923,0.0122435806605662
"ZC2HC1A",348.669982941178,1.74442027462244,0.502854897394642,3.46903308222811,0.000522335130737783,0.0139342333284308
"MMP16",222.265811801945,1.82293131581409,0.580359338494143,3.14103899929317,0.00168349613136535,0.0296751205380492
"RUNX1T1",221.242215062638,2.25129518908729,0.686349302611215,3.28010122618649,0.00103769847130872,0.0213054917874997
"GEM",1032.77378528587,2.58960464011032,0.640866159954331,4.04078854825922,5.3271775058623e-05,0.00328953210986997
"SNX31",250.655286550073,4.61854113935248,1.08071171047329,4.27361070912227,1.92332718505621e-05,0.00175162456820035
"ANGPT1",78.9107931902746,2.63211262923507,0.715776902986014,3.67728075361842,0.000235733539467582,0.0083000608215994
"TRPS1",258.49712576088,4.04013629021756,0.808007828721086,5.0001202297907,5.72945755239706e-07,0.000166788601819959
"NOV",167.694891164576,4.22306259493954,1.0429940410419,4.04898055862419,5.14412173360267e-05,0.00325531709412746
"COL14A1",2683.0553393994,2.02855791236936,0.548211096977057,3.70032260119363,0.000215325561217719,0.00792378622792608
"SNTB1",431.769833770508,1.75396283309184,0.548732509779602,3.19638950095433,0.00139159116902121,0.0257907928912737
"LOC103348124",38.2820950670088,3.18256537736979,0.829283693032545,3.83772815516449,0.000124177840838029,0.00560760986521203
"ZHX2",497.831989155042,1.18509503281264,0.407604821064062,2.90746078448956,0.00364376027491384,0.0493997570622232
"ATAD2",890.300986702695,1.24495857119776,0.351073663888535,3.54614629137501,0.000390909131282808,0.0114821633480583
"FER1L6",1572.04903922715,2.4126272569368,0.750741180298911,3.21366047347529,0.00131054542136172,0.0248713753888694
"LOC103348133",33.8290650834881,1.80019136439461,0.616004005485343,2.92236957611381,0.00347379074571873,0.0477888073727483
"ADCY8",263.686691098319,-1.80275894800699,0.558896437176672,-3.22556886766684,0.00125722584775855,0.0241975156672491
"FAM83D",2056.57068026547,4.03512107217988,0.823505424361431,4.89993259644747,9.58695396719716e-07,0.000252075038021368
"SOGA1",865.123340431581,1.86800817355991,0.526649297174673,3.54696794162881,0.000389692008005122,0.0114821633480583
"MYL9",21534.5782693612,3.27672006725229,0.729522831554808,4.49159358079133,7.06922267142314e-06,0.000900331781168282
"LOC100355189",956.483610817738,3.37604589776573,0.858089470315698,3.93437516081355,8.34134094444381e-05,0.00430226584318936
"SNTA1",1011.23747917224,2.22877798409953,0.651412442980816,3.42145442279365,0.000622871638205945,0.0155695292375784
"TPX2",772.641701176271,1.03243869828497,0.292206852895314,3.53324601409964,0.000410490298511068,0.0119071402959563
"TCF15",13.2527771961607,2.53303987681434,0.857719541564014,2.95322626344208,0.00314471373265733,0.0447280800001098
"ADAM33",1176.87858885129,3.32632129946317,0.71739545116188,4.63666349441709,3.54078145304391e-06,0.00057993694978823
"RASSF2",1644.19072352837,2.27059995795547,0.56439219588616,4.02308886357008,5.74398114024297e-05,0.00346808816845337
"FOXA2",618.52793307572,2.17409475595597,0.680201097994957,3.19625293514609,0.0013922500453679,0.0257907928912737
"SLC24A3",279.505625236513,2.24402582882957,0.675619273544734,3.3214354840056,0.000895556841402922,0.0192806894379915
