"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"HAMP",6443.43604092888,1.26439818895113,0.37865935509193,3.33914419899692,0.000840369287769376,0.0115090389572675,1.93896093987857
"FAM198B",624.282361685269,-1.1329138456116,0.339762964492649,-3.33442418394048,0.000854761985167796,0.0116881128464894,1.93225560402353
"IFNB1",9.20816064184716,4.53068401161293,1.35900287126826,3.3338296094877,0.00085659113933981,0.0117016547481555,1.93175271969162
"LOC100351642",587.300287966407,-1.35141729343222,0.405383774790027,-3.33367386036158,0.000857070886957136,0.0117016547481555,1.93175271969162
"USH2A",64.0245037533783,-2.55993167272558,0.768272897900699,-3.33206036516527,0.000862055551871832,0.0117336073544273,1.93056844881601
"LOC103345692",68.0309417302876,1.69115657549842,0.507706500877353,3.33097286045379,0.000865430394753455,0.0117705165337004,1.9292044782939
"COL8A1",94.8627772916015,-1.74212808061181,0.52309157831926,-3.33044566729486,0.00086707083339574,0.0117837980259885,1.92871470989849
"LOC108176811",24.0421018026378,1.75935977254742,0.528505445988406,3.32893404581116,0.000871790463936257,0.011838874479269,1.92668958398788
"LOC100354724",183.784175137736,4.46532132161169,1.34171419420688,3.32807191046469,0.000874492904276641,0.0118574289977128,1.92600946722375
"PLP1",289.005323133942,-2.43917142681781,0.733043666942891,-3.32745719909185,0.000876424512988396,0.0118745486114741,1.92538289027336
"LOC103351752",20.8948543441513,-1.22766394792634,0.369024528558585,-3.32678142756964,0.000878552555206062,0.0118943015273474,1.92466105608365
"LOC103347896",6.15537044567232,-2.55180314162094,0.767417893490687,-3.32518066527452,0.000883612572951562,0.0119354943358579,1.92315958898321
"LOC103346901",22448.6137072635,1.11032295707219,0.33389497499261,3.3253658791863,0.000883025731777937,0.0119354943358579,1.92315958898321
"LOC108176599",63.7368512490679,2.24808027698651,0.676284047264766,3.32416576448739,0.000886834659757371,0.0119517299742092,1.92256922744598
"GADD45G",561.433028380381,1.20887416433363,0.363862129374754,3.32234125714294,0.000892654474169146,0.0120210351001731,1.92005813475104
"ELAVL2",51.8309236164918,-1.41342319522218,0.4261698755334,-3.31657227872599,0.000911290120507341,0.012196912203074,1.91375010234974
"CLEC4F",531.641337982261,1.5704913673022,0.473787493635328,3.31475901833533,0.000917221593000305,0.0122404256046334,1.91220348133014
"LOC103349550",18.1738809931134,-1.37220915010238,0.414015228449637,-3.31439293970149,0.000918423428413941,0.0122472557707882,1.91196121228858
"LRRC4B",58.6278780404131,-1.5088915838237,0.455306883593743,-3.31401004068728,0.000919682046338277,0.0122548323126562,1.91169262698117
"TMEM150A",3672.17070003656,1.40480585367033,0.4239262332312,3.31379788168047,0.000920380116934766,0.0122549337550451,1.91168903201665
"LOC103351645",6.95522232922566,2.67428725110977,0.807390323630712,3.31226071559033,0.000925452566559846,0.01230401318642,1.90995321210162
"LOC103350105",71.9773189678498,-1.07868024019221,0.325660552545244,-3.31228400787764,0.000925375512125112,0.01230401318642,1.90995321210162
"PDE1A",496.347078170388,-1.60587170650104,0.484878641136507,-3.3119044030008,0.00092663204420438,0.0123104731681015,1.90972525410798
"LOC108176170",762.370782852546,1.71602875693787,0.518422659698285,3.31009597060549,0.000932639879834019,0.0123625281756341,1.90789270558619
"HAO2",1497.13704721472,-1.66360507216369,0.502745662436874,-3.30903913541486,0.000936167503523487,0.0123921122020938,1.90685466299178
"LOC108176386",37.2773375040221,1.44935869197958,0.438003846128272,3.30900905275414,0.000936268097527058,0.0123921122020938,1.90685466299178
"PTCHD1",62.270440209613,-2.56470707068841,0.775824426871533,-3.30578283160075,0.000947114633982393,0.0124705768831999,1.90411345579207
"OLFML1",460.293713590214,-1.47221807677733,0.445602754931892,-3.30388010505534,0.000953566038020389,0.0125369211917214,1.90180910414454
"LOC100328911",47192.324567905,-3.05036455346956,0.923391587828073,-3.30343550198934,0.000955079369025979,0.0125475231094316,1.90144199578224
"BRINP2",56.1247657671275,-1.9755176296501,0.598395633637634,-3.30135702635558,0.000962183595771923,0.0126035399567202,1.8995074574422
"FOXJ1",9.25012963264926,1.93958158510273,0.587664239474693,3.30049278961827,0.000965151936336028,0.0126237890331821,1.8988102719365
"LOC103351044",19.1543207121452,1.14133995421591,0.345998842439218,3.29868142381549,0.000971400857833867,0.0126909894425863,1.89650451717212
"LOC108177460",45.2398253579413,1.92275372457356,0.582952132146781,3.29830464380125,0.000972705386838052,0.0126945205227857,1.89638369796008
"TMEM200A",38.6532192367631,-2.39865113410406,0.727817568283238,-3.29567633241109,0.000981850642253545,0.0127856691484653,1.89327653788549
"SLC25A45",221.920007454771,1.22814728203438,0.373042273540804,3.29224693592279,0.00099390301349759,0.0129141907661557,1.88893280256106
"ANK2",256.708844004393,-1.0518258967457,0.319625033285616,-3.29081200534688,0.000998986503890593,0.0129612656853466,1.88735258694363
"TCEA3",702.328091967104,-2.16023175142461,0.656534057686008,-3.29035748585302,0.00100060173096711,0.0129727393155115,1.88696830888145
"GRID2",9.66089926996845,-2.26184361271534,0.688220879813672,-3.28650826944936,0.00101437795466182,0.0131225906102717,1.88198041978633
"PHOX2A",5.75835986065563,-3.50289138813194,1.06605451033517,-3.28584641232899,0.00101676433513275,0.0131438821444073,1.88127634368917
"SYT1",62.6319067102767,-3.27032305225318,0.996051408572593,-3.28328741278501,0.00102603998872862,0.0132444972799595,1.87796452152553
"RPE65",8.66306917481394,-3.37372837562484,1.0276789244352,-3.28286227868202,0.00102758854514898,0.013245220833587,1.87794079644499
"TPD52L1",330.777985865135,-1.18359484355394,0.360516503460069,-3.28305315344608,0.0010268930140076,0.013245220833587,1.87794079644499
"CHST13",51.7271083167437,1.01345367470232,0.309033816262039,3.27942646199918,0.00104018315825347,0.0133619563635254,1.87412995086634
"LRRTM3",12.5209894509267,-2.62136162198738,0.80040607785123,-3.27503962616662,0.00105647153424462,0.0135156039869517,1.86916454172707
"LOC100353409",18.7289845847222,-1.58345412498448,0.483797095075159,-3.27297154344941,0.00106423191444719,0.013569721443623,1.8674290673542
"LOC100353536",3773.61605230121,1.29560539562975,0.395997977976976,3.27174750297608,0.00106884987587266,0.0136090505357703,1.86617217321397
