"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"BATF2",368.674866640751,2.1377289642569,0.549510960814024,3.89023898829998,0.000100145543825282,0.00917678861489335,2.03730927204881
"IL1RN",1517.6241446531,1.11271749667799,0.28726710659669,3.87345947769856,0.000107301254723114,0.00965549420215757,2.01522549259643
"LOC103352408",11.0577079764827,-1.55507156075511,0.402198972072348,-3.86642350859956,0.000110443082138868,0.00986989365728137,2.00568752659122
"GPR149",74.3506217156932,1.64193919512471,0.424947178046012,3.86386656966322,0.000111606201443614,0.00992470516482816,2.00328238604496
"LOC100009259",693.445568166813,3.94688863387264,1.0241867437668,3.85368064749265,0.000116355342062828,0.0101963428879523,1.99155556827518
"CXHXorf21",164.787429263664,1.29349148284937,0.335520508162389,3.85517859976336,0.00011564517115121,0.0101963428879523,1.99155556827518
"LOC103347376",103.156508753878,-1.23813461663853,0.321203844269116,-3.85466935944008,0.000115886139281397,0.0101963428879523,1.99155556827518
"LOC108178445",1270.38736781747,1.80535671649623,0.469500097358033,3.84527442412754,0.000120417597197848,0.0104508580029594,1.98084805303099
"IL10",50.5185848885143,1.28565966282743,0.33448890359201,3.84365415121693,0.000121215799823011,0.0104697972172488,1.98006172980948
"LOC100359087",696.545663527055,-2.15960409142388,0.562107292816829,-3.84197842479802,0.000122046566563948,0.0104913553314875,1.97916840361155
"FBXO39",5.4463918984882,2.90203225428583,0.757080757693928,3.83318717956251,0.00012649362839382,0.0107710517913454,1.9677418858502
"LOC103346467",171.920497774334,-1.4940407339784,0.392445095832323,-3.80700574384741,0.000140659479672073,0.0118114307178395,1.92769749313762
"LOC100358731",417.90630462564,1.2449595902716,0.327118992381001,3.80583096447538,0.000141328885168033,0.0118114307178395,1.92769749313762
"LOC103349708",55.994824592262,1.23574039228168,0.324634987158236,3.8065533327107,0.000140916915422423,0.0118114307178395,1.92769749313762
"C14H3orf33",28.0081932372932,1.35208148393007,0.357047560258995,3.78683860197588,0.000152576133713139,0.0125767322638794,1.90043218433712
"LOC100350385",406.010984050644,2.37009614923366,0.626789198983802,3.7813289588848,0.000155993381856301,0.0127899247573893,1.89313201045072
"TTR",145498.833543891,-1.4134549344688,0.376152221901379,-3.75766738083868,0.000171504644256541,0.0137600081694181,1.8613813082566
"LOC108176260",3.25632552018968,5.35600302139529,1.42942443785499,3.74696477795817,0.000178987206983735,0.0141713906160982,1.84858753103234
"PSMB8",3279.18556458915,1.25001177568343,0.337825233690669,3.70017290309348,0.000215452622286175,0.0162734340481591,1.78852079182052
"ADRB1",93.9695459391942,1.18907831666721,0.321277115512161,3.70109870655321,0.000214667944111354,0.0162734340481591,1.78852079182052
"LOC100353783",22.7975140238005,1.84157950099571,0.500592208981736,3.67880176309916,0.000234332316180826,0.0173556500378672,1.76055911563867
"DHX58",1265.8332370264,1.61977008686962,0.440258530506629,3.67913390572051,0.000234027372752137,0.0173556500378672,1.76055911563867
"LOC100349504",63.6160794084414,1.16327238289074,0.316412644605821,3.67644088414959,0.000236510630917092,0.0173556500378672,1.76055911563867
"CXCL10",4601.79023410292,2.0642657894208,0.562860005885123,3.66745863596162,0.000244973164244078,0.0178171151034678,1.74916261433236
"LOC103347240",1144.15941168571,1.75889239907248,0.479701650407608,3.66663820643087,0.000245760118588715,0.0178171151034678,1.74916261433236
"GCSAM",138.081768896893,1.40068482576411,0.382238565078891,3.664425711401,0.000247894175973959,0.0178904296426843,1.74737922962791
"TRPV6",6734.68566849286,4.05162760324938,1.10830491034001,3.65569760221167,0.000256483554336668,0.0182285083578171,1.73924886828817
"OAS3",1666.53451770005,1.71519759167488,0.469128663701605,3.65613471183218,0.000256046836823693,0.0182285083578171,1.73924886828817
"LOC103346244",14.0739132035074,1.85589437523062,0.508275187499259,3.65135741597326,0.000260857910068565,0.0183278006893929,1.73688964664535
